NAMA SEKOLAH,NPSN,BENTUK,NAMA DUSUN,DESA/KELURAHAN,KECAMATAN,KABUPATEN,PROVINSI,KODE POS,LINTANG,BUJUR,STATUS,AKREDITASI,SUMBER LISTRIK,AKSES INTERNET,SUMBER AIR,KECUKUPAN AIR,JENJANG,Unnamed: 0,BENTUK PENDIDIKAN,WAKTU PENYELENGGARAAN,AKREDITASI_CLEAN,QUALITY_SCORE
SMK AL-AQSYAR,20200589,,Hambulu,Pondok Udik,Kec. Kemang,Kab. Bogor,Prov. Jawa Barat,16310,-6.4904,106.7313,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS TEKNIK BAKTI PERSADA,20214820,,Semangu,Kasugengan Lor,Kec. Depok,Kab. Cirebon,Prov. Jawa Barat,45155,-6.7103,108.4568,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK NEGERI 1 SINDANGBARANG,69852111,,Kp. Mekar asih,Jayagiri,Kec. Sindang Barang,Kab. Cianjur,Prov. Jawa Barat,43272,-7.4677,107.2047,NEGERI,B,Ada,Tidak Ada,Air sungai,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS BINTANG SEMBILAN KEDOKANBUNDER,20255799,,0,Cangkingan,Kec. Kedokan Bunder,Kab. Indramayu,Prov. Jawa Barat,45283,-6.4976,108.4018,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK NEGERI 1 PAGELARAN,20252031,,Pasipari,Sindangkerta,Kec. Pagelaran,Kab. Cianjur,Prov. Jawa Barat,43266,-7.1784,107.1357,NEGERI,B,Ada,Ada,Sumur terlindungi,Kurang,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK PLUS RASANA RASYIDAH,69988521,,Kp. Buleud,Cintadamai,Kec. Sukaresmi,Kab. Garut,Prov. Jawa Barat,44163,-7.2442,107.8063,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKS BINA SARANA INDUSTRI CIPEUNDEUY,20233672,,Cipeundeuy,Cipeundeuy,Kec. Cipeundeuy,Kab. Subang,Prov. Jawa Barat,41272,-6.5032,107.5773,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK PETERNAKAN JUARA SUBANG,69862428,,Nyalindung,Tenjolaya,Kec. Kasomalang,Kab. Subang,Prov. Jawa Barat,41280,-6.676453,107.798317,SWASTA,A,Ada,Tidak Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/6 hari,A,100
SMK KIM BINA CENDEKIA,69897020,,Kampung Panday,Lebakanyar,Kec. Pasawahan,Kab. Purwakarta,Prov. Jawa Barat,41172,-6.6148,107.4952,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK ASSALAM SAMARANG,20271022,,0,Cintaasih,Kec. Samarang,Kab. Garut,Prov. Jawa Barat,44161,-7.2231,107.8399,SWASTA,C,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,C,50
SMKS PERTIWI CIASEM,20233686,,Margamulya,Ciasem Girang,Kec. Ciasem,Kab. Subang,Prov. Jawa Barat,41256,-6.3333,107.6664,SWASTA,A,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK NU 2 BANJAR,69954421,,RANDEGAN 2,Raharja,Kec. Purwaharja,Kota Banjar,Prov. Jawa Barat,46333,-7.3481033,108.5720873,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS TUNAS MEKAR KARAWANG,20217915,,BABAKAN,Karangpawitan,Kec. Karawang Barat,Kab. Karawang,Prov. Jawa Barat,41316,-6.2801,107.2812,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK ALMARWAH,20271415,,Bojongpulus,Sukasari,Kec. Pameungpeuk,Kab. Bandung,Prov. Jawa Barat,40376,-7.0186,107.5928,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKS BINA BANGSA SEDONG,20214982,,2B,Sedong Lor,Kec. Sedong,Kab. Cirebon,Prov. Jawa Barat,45189,-6.8611,108.5868,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS PUJA MAHARDIKA,20244822,,Kali Ulu,Karangraharja,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,17530,-6.2756,107.1728,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK ISLAM DARUL FIKRI,69892476,,Karangpalu,Bongas,Kec. Bongas,Kab. Indramayu,Prov. Jawa Barat,45255,-6.3826,108.0083,SWASTA,C,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,C,50
SMK AL MANAR,69943909,,Mekar Galih,Ciranjang,Kec. Ciranjang,Kab. Cianjur,Prov. Jawa Barat,Sehari Penuh/5 hari,-6.8191,107.26,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/6 hari,B,75
SMKS MEKAR MURNI,20271243,,-,Sukamurni,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,17640,-6.1218,107.1546,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Siang/6 hari,B,75
SMK TARUNA TUNAS BANGSA,69919887,,Kp. Linggaresmi,Bantargadung,Kec. Bantar Gadung,Kab. Sukabumi,Prov. Jawa Barat,43363,-6.9922,106.6705,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK AL-IRSYAD CIPANAS,69894018,,PALASARI,Palasari,Kec. Cipanas,Kab. Cianjur,Prov. Jawa Barat,43253,-6.8368,107.2611,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK HUBBUL WATHON,69947787,,LEUWIPICUNG,Kertasari,Kec. Cipatujah,Kab. Tasikmalaya,Prov. Jawa Barat,46189,-7.6885528,108.0835869,SWASTA,B,Ada,Tidak Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK NEGERI 2 CILAKU,20203873,,Jl. Perintis Kemerdekaan No. 02,Sirnagalih,Kec. Cilaku,Kab. Cianjur,Prov. Jawa Barat,43285,-6.8497,107.1343,NEGERI,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK BERBASIS PESANTREN TARBIYATUL FALAH,70037413,,Tenjolaya,Tenjolaya,Kec. Cicurug,Kab. Sukabumi,Prov. Jawa Barat,43359,-6.4624,106.4629,SWASTA,A,Ada,Ada,Mata air terlindungi,Kurang,SMK,,SMK,Pagi/6 hari,A,100
SMK PELITA MANDIRI JALANCAGAK,69893428,,SIMPANG,Tambakmekar,Kec. Jalancagak,Kab. Subang,Prov. Jawa Barat,41281,-6.676815,107.68137,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS KUSUMA BANGSA YASTIA,20254275,,Telukpinang,Teluk Pinang,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,16720,-6.6795,106.8521,SWASTA,A,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK IT TARUNA ANSOR,69957093,,Satu,Rancagoong,Kec. Cilaku,Kab. Cianjur,Prov. Jawa Barat,43285,-6.8367892,107.1052045,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK DZAKIYYUN,69925858,,Jamali,Jamali,Kec. Mande,Kab. Cianjur,Prov. Jawa Barat,43292,-6.7468,107.198,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS MIFTAHUL BARIYYAH,20257317,,Tanjungsiang,Tanjungsiang,Kec. Tanjungsiang,Kab. Subang,Prov. Jawa Barat,41284,-6.7467,107.8068,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK Ilman Nafiah Cirebon,69899937,,DS. KEDUANAN BLOK RAMIN,Keduanan,Kec. Depok,Kab. Cirebon,Prov. Jawa Barat,45653,-6.7313567,108.45507,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK BAKTI NUSANTARA,20227931,,Lebakwangi,Lebakwangi,Kec. Arjasari,Kab. Bandung,Prov. Jawa Barat,40379,-7.0467,107.6053,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK AKADEMIK BANI AGUNG,69888422,,CIbaregbeg,Cibaregbeg,Kec. Sagaranten,Kab. Sukabumi,Prov. Jawa Barat,43181,-7.195896,106.863217,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/6 hari,B,75
SMKS PARIWISATA CIASEM,69754619,,Dukuh Girang,Dukuh,Kec. Ciasem,Kab. Subang,Prov. Jawa Barat,41256,-6.3446,107.7099,SWASTA,C,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,C,50
SMKS BINA KUSUMAH KASOMALANG,20267749,,Cadasngampar,Kasomalang Wetan,Kec. Kasomalang,Kab. Subang,Prov. Jawa Barat,41281,-6.6952,107.7466,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK MJPS 1 TASIKMALAYA,20224518,,Nagarasari,Nagarasari,Kec. Cipedes,Kota Tasikmalaya,Prov. Jawa Barat,46132,-7.3066,108.2169,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKN 10 KOTA BEKASI,20271593,,Kampung Sawah,Jatimelati,Kec. Pondok Melati,Kota Bekasi,Prov. Jawa Barat,17414,-6.3205,106.9345,NEGERI,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK Tekindo,69755751,,Ciherang Pondok,Leuwikaret,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16730,-6.6983,106.8343,SWASTA,C,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,C,50
SMK KESEHATAN RANCAEKEK,69734357,,Talun,Jelegong,Kec. Rancaekek,Kab. Bandung,Prov. Jawa Barat,40394,-6.9564,107.7752,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS KESEHATAN BHAKTI KENCANA,20270034,,Bayongbong Timur,Bayongbong,Kec. Bayongbong,Kab. Garut,Prov. Jawa Barat,44162,-7.2689,107.8239,SWASTA,A,Ada,Ada,Mata air terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK PANDU 2,69880254,,CIBADAK,Cibadak,Kec. Ciampea,Kab. Bogor,Prov. Jawa Barat,16620,-6.5649,106.6813,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS INSAN MADANI,20238044,,-,Sukadarma,Kec. Sukatani,Kab. Bekasi,Prov. Jawa Barat,17630,-6.1593,107.171,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK DEWANTARA 2,69947174,,Hegarmukti,Hegarmukti,Kec. Cikarang Pusat,Kab. Bekasi,Prov. Jawa Barat,17814,-6.347061,107.2139628,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS TRI KARYA,20268426,,BOJONG,Bojong,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16870,-6.4443,107.0105,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK BINASENA,69859698,,pandan sari,Pandansari,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,16720,-6.6499,106.8546,SWASTA,B,Ada,Ada,Air sungai,Kurang,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK AL MADANI GARUT,69888462,,Samarang,Samarang,Kec. Samarang,Kab. Garut,Prov. Jawa Barat,44161,-7.2162,107.8429,SWASTA,C,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/6 hari,C,50
SMK IT  MIFTAHUL AZIZ,69907893,,Sehari Penuh/5 hari,Tugu Jaya,Kec. Cigombong,Kab. Bogor,Prov. Jawa Barat,16740,-6.7446,106.7801,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK AL- IHYAUL IRSYAD,20268817,,Pagelaran,Pagelaran,Kec. Purabaya,Kab. Sukabumi,Prov. Jawa Barat,43187,-7.0512,106.8613,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS GUNA BANGSA KOTA BEKASI,20254902,,Jatikramat,Jatikramat,Kec. Jatiasih,Kota Bekasi,Prov. Jawa Barat,17421,-6.2642,106.956,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKS CITRA KARYA,69864016,,Sukasejati,Sukaindah,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,17340,-6.3571,107.0896,SWASTA,A,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK NEGERI 4 DEPOK,69900111,,Sukatani,Sukatani,Kec. Tapos,Kota Depok,Prov. Jawa Barat,16954,-6.3963283,106.8949183,NEGERI,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKN KARANGJAYA,69752266,,Sukarapih,Karangjaya,Kec. Karangjaya,Kab. Tasikmalaya,Prov. Jawa Barat,46199,-7.4314,108.3891,NEGERI,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS IT MADANI,69754839,,Nangela Baros,Baros,Kec. Baros,Kota Sukabumi,Prov. Jawa Barat,43161,-6.9661,106.9443,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKN  CILEBAR,69734350,,Dusun Cilebar II,Kertamukti,Kec. Cilebar,Kab. Karawang,Prov. Jawa Barat,41353,-6.151,107.4157,NEGERI,B,Ada,Ada,Sumur terlindungi,Kurang,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS NU KERTASEMAYA,20268574,,-,Tulungagung,Kec. Kertasemaya,Kab. Indramayu,Prov. Jawa Barat,45274,-6.5336,108.3517,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS CAKRAWALA,69754526,,Cikawung,Cikawung,Kec. Terisi,Kab. Indramayu,Prov. Jawa Barat,45262,-6.619,108.0096,SWASTA,C,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,C,50
SMK TARUNA TERPADU AL MUSYAWARAH,69946123,,Baru Adjak,Lembang,Kec. Lembang,Kab. Bandung Barat,Prov. Jawa Barat,40391,-6.8194,107.616,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS INDONESIA MAS,20276402,,SURKALIM,Tegalwaru,Kec. Cilamaya Wetan,Kab. Karawang,Prov. Jawa Barat,41384,-6.2785,107.5683,SWASTA,A,Ada,Ada,Pompa,Cukup,SMK,,SMK,Double Shift/6 hari,A,100
SMKN 3 SUKABUMI,20221570,,-,Selabatu,Kec. Cikole,Kota Sukabumi,Prov. Jawa Barat,43114,-6.905,106.9304,NEGERI,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK BINA WIRAUSAHA TALAGA,69764522,,Sunapulo,Jatipamor,Kec. Talaga,Kab. Majalengka,Prov. Jawa Barat,45463,-6.9967,108.3297,SWASTA,B,Ada,Ada,Mata air terlindungi,Cukup,SMK,,SMK,Sehari Penuh/6 hari,B,75
SMKS GANESA SATRIA 1 DEPOK,20229206,,-,Abadijaya,Kec. Sukmajaya,Kota Depok,Prov. Jawa Barat,16417,-6.3977,106.8439,SWASTA,A,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK NUSA BHAKTI,70046126,,Pengasian,Pengasinan,Kec. Sawangan,Kota Depok,Prov. Jawa Barat,16519,-6.4232,106.7567,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Siang/6 hari,A,100
SMKS OTO ISKANDARDINATA BANDUNG,20219138,,-Karanganyar,Karang Anyar,Kec. Astanaanyar,Kota Bandung,Prov. Jawa Barat,40241,-6.9207,107.6006,SWASTA,C,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,C,50
SMKS GRACIKA CIREBON,20222172,,-,Karyamulya,Kec. Kesambi,Kota Cirebon,Prov. Jawa Barat,45135,-6.7258,108.5558,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS AS-SYUKRON BL. LIMBANGAN,69760659,,Kebonjati,Limbangantengah,Kec. Blubur Limbangan,Kab. Garut,Prov. Jawa Barat,44186,-7.0362,107.9755,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK Sultan Agung,69754542,,Kp. Dago Tengah,Dago,Kec. Parungpanjang,Kab. Bogor,Prov. Jawa Barat,16360,-6.4001,106.5885,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS PELITA ILMU,69787190,,Bojongsari,Bojong Sari,Kec. Bojongsari,Kota Depok,Prov. Jawa Barat,16516,-6.395415,106.743445,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS BINA INSAN MANDIRI,20279933,,3  Cipada,Gununghalu,Kec. Gununghalu,Kab. Bandung Barat,Prov. Jawa Barat,40565,-7.0212,107.3191,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKS DAARUL HIDAYAH,20244749,,-,Nanggerang,Kec. Cigalontang,Kab. Tasikmalaya,Prov. Jawa Barat,46463,-7.3479,108.0746,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS BUDI MANDIRI TANJUNGSARI,20235643,,JATIMANDIRI,Kutamandiri,Kec. Tanjungsari,Kab. Sumedang,Prov. Jawa Barat,45362,-6.9049,107.7956,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKN 1 PANUMBANGAN,69968464,,Sukamanah,Sukakerta,Kec. Panumbangan,Kab. Ciamis,Prov. Jawa Barat,46263,-7.148407,108.210854,NEGERI,C,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,C,50
SMKS YPUI,20268527,,Waru,Waru,Kec. Parung,Kab. Bogor,Prov. Jawa Barat,16330,-6.426,106.7258,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS HARAPAN,20253548,,-,Cibentang,Kec. Ciseeng,Kab. Bogor,Prov. Jawa Barat,16329,-6.4442,106.6713,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK YAPSA,20231453,,-,Bojong Nangka,Kec. Gunungputri,Kab. Bogor,Prov. Jawa Barat,16963,-6.4412,106.8941,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK INDONESIA MAS 2,69960705,,karajan,Majalaya,Kec. Majalaya,Kab. Karawang,Prov. Jawa Barat,41375,-6.3998,107.5267,SWASTA,C,Ada,Ada,Pompa,Cukup,SMK,,SMK,Double Shift/6 hari,C,50
SMKS PANDUTAMA BOGOR,20238535,,-,Bantarjati,Kec. Kota Bogor Utara,Kota Bogor,Prov. Jawa Barat,16152,-6.5809,106.8183,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKN 6 GARUT,20227488,,-,Cijolang,Kec. Blubur Limbangan,Kab. Garut,Prov. Jawa Barat,44186,-7.0372,107.9392,NEGERI,A,Ada,Ada,Pompa,Kurang,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS KESEHATAN BHAKTI INSANI,20276179,,Pancoran Mas,Depok,Kec. Pancoran Mas,Kota Depok,Prov. Jawa Barat,16436,-6.3968683,106.8056017,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS MAHANAIM,20258257,,-,Sepanjang Jaya,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,17114,-6.2716,106.9973,SWASTA,A,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS YAPINUH,69759172,,Kp Gaga Rt 002 Rw 002 Desa Pantai sederhana Kecmuaragembong,Pantai Sederhana,Kec. Muara Gembong,Kab. Bekasi,Prov. Jawa Barat,17736,-5.9358,107.0201,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK IT DAARUL FALAAH,69953970,,kp.sukasirna,Sukaratu,Kec. Sukaratu,Kab. Tasikmalaya,Prov. Jawa Barat,46415,-7.266903,108.126303,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS TUNAS MULTI RAYA,20267760,,KALIMULYA,Kalimulya,Kec. Cilodong,Kota Depok,Prov. Jawa Barat,16414,-6.4403117,106.8180983,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS TARUNA BHAKTI CIANJUR,20203803,,Tajurhalang,Sindanglaka,Kec. Karang Tengah,Kab. Cianjur,Prov. Jawa Barat,43281,-6.781,107.1792,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK AL ITTIHAD MABDAUL ULUM,20276108,,Mulyasari,Mulyasari,Kec. Tamansari,Kota Tasikmalaya,Prov. Jawa Barat,46196,-7.3749,108.2256,SWASTA,A,Ada,Ada,Pompa,Cukup,SMK,,SMK,Pagi/6 hari,A,100
SMKS AL INSANI CICALENGKA,69956672,,Kp. Cijalupang,Waluya,Kec. Cicalengka,Kab. Bandung,Prov. Jawa Barat,40395,-6.9973,107.8389,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK SADAM CISURUPAN,69899030,,CILAME,Tambakbaya,Kec. Cisurupan,Kab. Garut,Prov. Jawa Barat,44163,-7.2927,107.7958,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK GARDA MADANI,69894494,,0,Celak,Kec. Gununghalu,Kab. Bandung Barat,Prov. Jawa Barat,40565,-7.0062,107.3585,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMKS SWADAYA KARANGNUNGGAL,20210706,,Karangnunggal,Karangnunggal,Kec. Karangnunggal,Kab. Tasikmalaya,Prov. Jawa Barat,46186,-7.6323,108.1226,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK NUSA BHAKTI BANDUNG,20246420,,-,Burangrang,Kec. Lengkong,Kota Bandung,Prov. Jawa Barat,40262,-6.9334,107.618,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMK AL INAYAH,69943791,,Parakantugu,Parakantugu,Kec. Cijati,Kab. Cianjur,Prov. Jawa Barat,43277,-7.0690374,107.0814209,SWASTA,C,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Pagi/6 hari,C,50
SMKS AL MUKHTARIYAH BAYONGBONG,20227476,,Cinisti,Cinisti,Kec. Bayongbong,Kab. Garut,Prov. Jawa Barat,44162,-7.2651,107.8311,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS NUSANTARA BEBER CIREBON,20244689,,Manis,Ciawigajah,Kec. Beber,Kab. Cirebon,Prov. Jawa Barat,45172,-6.8637,108.5276,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK ALQI PROFESI BOGOR,69901351,,Ciparigi,Ciparigi,Kec. Kota Bogor Utara,Kota Bogor,Prov. Jawa Barat,16157,-6.5911,106.8108,SWASTA,A,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS WIJAYA PLUS 2,20270667,,-,Bitung Sari,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,16720,-6.6766,106.8359,SWASTA,B,Ada,Ada,Ledeng/PAM,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS ANGKASA 2 KALIJATI,20217036,,Situbiuk,Kalijati Barat,Kec. Kalijati,Kab. Subang,Prov. Jawa Barat,41271,-6.4709,107.695,SWASTA,A,Ada,Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS PGRI 2 TAMBUN SELATAN,20270374,,Tambun,Tambun,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,17510,-6.2707,107.0652,SWASTA,B,Ada,Tidak Ada,Pompa,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMK MA ARIF CIDAUN,69928981,,Kertajadi,Kertajadi,Kec. Cidaun,Kab. Cianjur,Prov. Jawa Barat,43275,-6.8057979,107.2161346,SWASTA,B,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,B,75
SMKS AMALIAH 2,20268242,,Sehari Penuh/5 hari,Ciawi,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,16720,-6.6539,106.849,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
SMKS BINA JAYA PRESTASI,69728580,,Kampung Siluman,Mangunjaya,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,17510,-6.2493,107.0541,SWASTA,B,Ada,Ada,Pompa,Cukup,SMK,,SMK,Pagi/6 hari,B,75
SMK BUMI SILIWANGI,20219284,,Margahayu Raya,Sekejati,Kec. Buahbatu,Kota Bandung,Prov. Jawa Barat,40286,-6.947,107.6625,SWASTA,A,Ada,Ada,Sumur terlindungi,Cukup,SMK,,SMK,Sehari Penuh/5 hari,A,100
